,date,isEdited,developerResponse,review,rating,title,userName,app
2077,2020-04-27 11:28:11,False,,Did you deliberately disable the help centre section as you didn't want to receive our feedback? 🤷🏻‍♂️,1,Help centre section doesn't work,sachin_m,FoodPanda
2078,2020-04-19 04:24:38,False,,"The payment keeps failing intermittently, this has made the food ordering experience the worst of all the apps. Please fix it!",1,Payment failed,JustInTime0812,FoodPanda
2079,2019-12-25 12:37:28,False,,Not user friendly. No place for feedback. Navigation is not wow. Using foodpanda app after updates - but nothing improves,1,A lot to improve,Solenka,FoodPanda
2080,2018-08-07 10:20:23,False,,Delivery with price of $2 will be better than $3,5,Best delivery food app :),Casinlo18,FoodPanda
2081,2019-10-06 04:05:47,False,,Keep,2,Difficult to use keep asking for street,phinL4,FoodPanda
2082,2019-09-30 06:27:48,False,,"Food panda has now quietly set all orders to have NO culterly, for someone who has been using this service for a while, I didn’t notice this stupid change.

And now here I am trying to drink soup with bare hands I guess.

I get it’s all about the environment and cough *saving money* but it should had been better communicated to us users.

Extremely short sighted.",1,Culterly,Jaglin84,FoodPanda
2083,2019-06-08 04:35:39,False,,Bad services. Only cancelled orders when you were expected to receive your food. Happened more than once!,1,Bad. Avoid it,avoid foodpanda,FoodPanda
2084,2019-04-14 11:52:49,False,,85% riders not bothering using a track to pick up a food plus not alerting us when is near the house/block that way we know the food arrives.,1,Some riders lazy track,Razor man jumper,FoodPanda
2085,2018-08-26 12:06:17,False,,"I made a preorder, almost 2 hours in advance. Yet my food still arrived 1 hour late. All I received was an apology. You need to work on customer retention. Never ordering again.",1,"Late by 1 hour, all I got was an apology",Couturechild,FoodPanda
2086,2018-03-25 11:39:59,False,,Stay at home and be lazy while the food comes 😊👍,5,Good App,Fan of The Creeps,FoodPanda
2087,2018-05-20 12:22:05,False,,"Took 2 hours for my delivery ! The food was cold ! Terrible service . Will never use foodpanda ever again . 
I rather walk, drive or take public transport than to pay for such poor delivery service",1,No star.,mike-bedok,FoodPanda
2088,2018-04-03 13:41:22,False,,"I downloaded the update 4.15.1 and after that, I couldn't open the app on my phone. All I see is the pink foodpanda page and it remains like that.

Anyone else have this issue?",1,Can't open the app,Mike Teo,FoodPanda
2089,2017-06-18 04:40:52,False,,App is easy to use and transact,5,App feedback and review,Sandman_glya,FoodPanda
2090,2018-01-21 10:29:46,False,,"Repeated late deliveries (by 30-40 mins), cold food, and no humane help from customer support beyond template answers - I wouldn't be surprised if they're all just bots. Do yourself a favour and use a different service!!!",1,You'll be eating frustration for dinner,duzkiez,FoodPanda
2091,2017-10-22 07:58:55,False,"{'id': 1648991, 'body': 'Please email to support@foodpanda.sg the order number for us to investigate. Restaurants are supposed to immediately remove from the online menu, items they have run out off. If they had run out of an item, after confirming the order, they should decline it, or reach out to the customer,  for consent, to offer an alternative replacement.', 'modified': '2017-11-02T13:01:59Z'}",It's so irresponsible for foodpanda to change the food order without the customer's agreement. What's worse is that the rider doesn't know what happened and collected the same amount of money.,1,Incomplete delivery,Magskcdsjbsixbhdbh,FoodPanda
2092,2017-08-06 03:34:43,False,,Everything also so slow and unfriendly,1,"Slow service, slow customer support, slow delivery",Ctimb,FoodPanda
2093,2017-06-12 10:41:59,False,,No problems with this app so far... kudos!,5,It's been good so far...,Sachok69,FoodPanda
2094,2020-12-10 03:36:26,False,,I would like to commend the awesome app and service provided.,5,Oh la la,ekinariq,FoodPanda
2095,2021-11-24 06:01:28,False,,"You will never receive a proper follow up with customer service …
This is the worst food order app you can experience….",1,One of the worst app,cat tt 123,FoodPanda
2096,2021-07-04 06:42:49,False,,The refund in panda credits can’t be used with the credit card payment due to glitch.,1,App is full of glitches,Angusy fun,FoodPanda
2097,2020-06-28 10:14:19,False,,My order was delivered to my neighbour instead,3,Delivered to the wrong house,twigtay,FoodPanda
2098,2020-09-20 15:45:33,False,,Not able to checkout after payment made.,1,Checkout system failure.,foodpandamalaysia,FoodPanda
2099,2020-09-13 11:21:57,False,,"First time wrong order delivered
Second time, ordered a day in advance but order cancelled at the last minute.",1,Time to delete the app,Lasa T,FoodPanda
2100,2019-11-14 10:49:40,False,,"Thrilling wait with the Iconic Pink.
Hopefully, food options get diverse.",5,The thrill of Pink Panda,xibdd,FoodPanda
2101,2020-06-10 12:50:29,False,,"No support team , no phone number
Any restaurant can be late and you can do anything about it . Total scam just use grab food if Deliveroo much better service",1,SCAM,Liran Shapira,FoodPanda
2102,2020-03-20 08:11:41,False,,I don't like the fact that Food Panda will only deliver to certain places and not my home it is very inconvenient and forces me to use other delivery apps.,1,Delivery Locations,EthanAung,FoodPanda
2103,2020-03-07 12:30:28,False,,"Ordered at 7.14. Estimated delivery 7.54. No food at 8.00 - told ETA now 8.15. No food still at 8.20. Customer service was clueless. Had to cancel. Deleting the app and never, ever would recommend to anyone.",1,Zero reliability,SandeepSG123,FoodPanda
2104,2019-04-04 09:43:19,False,,Really fast and cheap delivery services,5,It’s great,hdsmjsicj,FoodPanda
2105,2019-08-03 09:20:56,False,,Card charged successfully but no delivery made due to a glitch in their server. I seriously doubt I’ll be getting a refund from them.,1,Useless,Ifihadthreethumbs,FoodPanda
2106,2019-07-05 05:18:20,False,,"The ride just simply cancelled my order after I have waited for 30mins and most importantly they won’t refund, please don’t use foodpanda.",1,"The worst food delivery, don’t use food panda!",use other app dont use this,FoodPanda
2107,2019-04-24 11:48:57,False,,Unreliable source of food. Do not use when you are hungry. What you can put into cart may not be available.,1,Order cancelled,Cash Palace,FoodPanda
2108,2018-07-23 10:55:49,False,,Convenient to order with lots of restaurants on free delivery 👍🏻👍🏻👍🏻,5,Convenient,abamt,FoodPanda
2109,2019-03-17 03:01:24,False,,Kept loading the wrong address for me even when I input correctly. Ended up I missed 2 deliveries. Terrible app,1,Address Issue,gwc94,FoodPanda
2110,2019-03-07 12:01:12,False,,From the listing it shows free delivery but when when checkout it shows delivery charges. Please do not cheat people.,2,Cheats on free delivery,Cines inc,FoodPanda
2111,2018-10-19 10:44:42,False,,The address setting is not user friendly. Kept asking me enter street name despite already entered.,2,Address setting issue,bccb8,FoodPanda
2112,2018-08-21 10:02:35,False,,Too little rider so the past few orders were pretty cold when delivered.,3,Feedback,Stephanieshu,FoodPanda
2113,2018-08-21 06:59:56,False,,Good service and reliable,4,Reliable and good service,Westcrachfutze,FoodPanda
2114,2018-08-16 10:12:19,False,,The app is not working at all! Keeps prompting error message. I can only view my order via website and not the app! Can someone rectify this issue?,1,App not working well,Philyzong,FoodPanda
2115,2018-05-12 04:00:11,False,,Missing item in order. 19 people waiting to be served for the past 30mins. Look like theres nobody to contact at all. order from food panda at your own risk.,1,Missing order,wl07_,FoodPanda
2116,2018-03-31 03:37:04,False,,"Can't even open my app anymore. Stuck on launch screen forever. Please test your app in all mobile devices and all iOS. I am still on iOS9.0, please update your app soon.",1,Bad update,Be_ashketchup,FoodPanda
2117,2018-03-19 12:23:48,False,,"The service is getting from bad to worse..,they can even send to the wrong address..reject my order numerous time..how can we trust this site anymore..",1,Poor service,Toophat8888,FoodPanda
2118,2021-08-22 11:49:50,False,,Hopeless when compared to Grab. Most of my orders came late. Get your act together. Stop delivering at the speed that pandas move!,1,Constantly late deliveries,TheRideGuy,FoodPanda
2119,2021-08-01 06:55:43,False,,Please improve order status with proper details. I really don’t encourage people to use this app.,1,"Order status is unclear, not even 1 start",pavke910,FoodPanda
2120,2020-06-20 14:23:01,False,,Service is very good and fast. Should include more outlets,5,Umm Hamdan,Umm Hamdan 2116,FoodPanda
2121,2021-07-09 13:04:28,False,,"Countless times of order delay, forced order cancellation.. Foodpanda made my life very difficult Hahaha
I’m going back to Grab. Their service is better believe me ;)",1,Use Grab,justokayhmmm,FoodPanda
2122,2021-07-01 14:00:36,False,,keep having error when making payment,3,keep having error when making payment,JANESNG,FoodPanda
2123,2021-01-31 11:38:20,False,,"Estimated delivery time keeps changing... ended up more than 2, 3hours which is really unreasonable.. and customer doesn’t have any choice",1,Unknown delivery time,YYpapaya,FoodPanda
2124,2020-06-01 03:11:55,False,,I think is good that who is the driver that delivers to consumer?,4,Rating,365unhealthy,FoodPanda
2125,2020-06-07 09:35:52,False,,Caution. The app submit the order without additional confirmation,1,No cancel order option,Hummty,FoodPanda
2126,2020-02-27 06:10:19,False,,The app suddenly stop,4,The app suddenly stop,m12vdt1,FoodPanda
2127,2020-05-21 11:04:49,False,,You can shorten your lifespan by calling their help desk. They are far better at cutting and copying witty lines than looking at your issues and addressing them. It’s embarrassing.,1,An embarrassment,Klinski18,FoodPanda
2128,2020-03-23 05:53:48,False,,Terrible customer service. Issued is not address but keep going on about something else.,1,Poor customer recovery,marga114,FoodPanda
2129,2019-08-25 06:58:07,False,,"when i tried to order and put my address,it keeps saying this restaurant doesn’t deliver to this address",4,very disappointing,kahvysha,FoodPanda
2130,2020-01-05 06:34:52,False,,Helloo! I’m quite surprised that the app states that my number has been registered but there’s no choice for me to sign in using my number.,1,Sign in Problem,Pro score,FoodPanda
2131,2019-11-05 04:03:19,False,,Why do stores even have the free delivery tag when they are still gonna charge me the delivery fee? Will not be using this app until this issue is fixed.,1,“FREE DELIVERY” BUG,3D Touch Waffle,FoodPanda
2132,2019-10-11 06:52:40,False,,Buggy sometime cannot use the search food or restaurants function...rider locations also useless.,1,Foodpanda,izYusof,FoodPanda
2133,2019-09-14 00:21:34,False,,"For the drinks, why isn’t there a selection for Normal?",3,Menu,00sarahsee)),FoodPanda
2134,2019-06-21 12:10:34,False,,"Great app, but lack of options",4,Food,elisekri,FoodPanda
2135,2019-07-02 17:15:30,False,,Cancelled my order right after I placed an order happen twice on the same day. Seriously useless,1,Should not exist,Dudenade,FoodPanda
2136,2019-06-29 11:50:03,False,,Lousy software and after sale service.,1,Lousy software and after sale service.,usuejdndiejdndjsxbdjsjdjx,FoodPanda
2137,2018-12-29 12:52:35,False,,We would like to have Koi bubble tea also in your menu.,4,We want Koi bubble milk tea,ProPlan,FoodPanda
2138,2019-04-01 13:30:24,False,,Not consistent but definitely better than GrabFood!,3,Not bad,Senthil04,FoodPanda
2139,2018-11-07 05:30:24,False,,I don’t know why my credit card is not working.,2,Credit card Payment failure.,Simpleesha,FoodPanda
2140,2018-08-07 03:07:14,False,,The app is very slow and laggy,5,App,brendechan,FoodPanda
2141,2018-11-04 17:56:28,False,,"initially gave a 5 star review for thinking it was impressive of them to still have food delivery at 1am but turns out, i was scammed.

ordered my food at 1:02am seeing the estimated delivery time was 30mins. turns out, it’s 2am now and my food is nowhere to be seen. the ordered have been stuck at 17 more mins to delivery all this while. 

the customer service is equally bad and just give you textbook answers instead of properly solving your problems! seems like i was dealing with some bots in the customer chat. 

overall, avoid this app like a plague! this is the reason why grabfood is overtaking all these pioneers in food delivery service..",1,worse than grabfood!,frustrated fella,FoodPanda
2142,2018-10-25 07:54:19,False,,"Ordered food at 2:47pm
Order was supposed to arrive at 3:27pm (40mins)
It might be due to the restaurant being far and slow but it was marketed at 40 mins delivery time. 

Contacted chat support, there’s nothing they can do on their end. There’s only compensation if the food arrives after 4pm (70 minutes waiting time). (Not the first time this happened)

Food arrived 3:51pm. (64mins)

I’ll be deleting the app after this.",1,Just bad,hungry but lazy,FoodPanda
2143,2018-09-19 14:15:24,False,,Orders keep getting cancelled after waiting for hour due to lack of availability of riders to deliver. Customer chat service only responds with template answers and fail to comprehend the queries.,1,Poor standard of service,gh sg,FoodPanda
2144,2018-09-15 10:59:05,False,,Always have issue with credit card payment. Have to always select cash on delivery.,1,Credit card,Maddie Khoo,FoodPanda
2145,2018-08-26 04:09:29,False,,"If only I could show a screenshot of my phone. All food deliveries are late. If you can’t control the time atleast tell me when you know, not at the time of expected delivery.",1,Always late,AMK user,FoodPanda
2146,2018-08-19 13:07:09,False,,"What is the point of having a delivery service if even at 9pm (an off peak period), your deliverers are ALL “busy”? Unreliable app, waited for over 2 hours and their pandas are still busy.",1,Poor app overall,Geraldokongsan,FoodPanda
2147,2018-07-20 09:36:25,False,,No promo compare to others apps,5,No promo,GD2511,FoodPanda
2148,2018-07-31 09:37:26,False,,Always can’t locate my exact address. Need to look into their gps,3,Bad statelite,Addictor(v28),FoodPanda
2149,2018-07-22 03:07:37,False,,"Delivery always not like what is promised. Delivery is slow/late. Very hard to contact FP even if I got the wrong order, it’s hard to contact FP to get replacement.",2,Delivery Time,Mrs.Siti,FoodPanda
2150,2018-07-16 23:55:05,False,,"both customer and delivery services are polite, safe and often prompt. more varieties of eateries available and easy-to-use application.",5,great application and service,moodmix,FoodPanda
2151,2017-09-24 05:57:32,False,,Very user friendly,5,Good app,Jian An Tan,FoodPanda
2152,2018-06-30 05:30:53,False,,I ordered food at 11:50 and now it’s 1:30 and still hasn’t arrived. I contacted them coz when I checked it was already picked up but then changed to another rider. This is vey disappointing.,1,Disappointing,bree0224,FoodPanda
2153,2018-06-12 12:38:46,False,,"Honestly too long waiting time..not satisfied with their service at all..
In addition to charging delivery fee they increase the menu price by 30%",1,Terrible service,Addictive123456789,FoodPanda
2154,2018-05-12 05:09:18,False,,"Free ""Your food is running a bit late, sorry. Hold on though, we're almost there!"" message with every order!",1,Outstanding consistency in being late.,Saifulidris,FoodPanda
2155,2017-10-15 06:21:54,False,,"Once your delivery is delayed they’ll ask you to chat at the menu bar, when you ask something at the live chat, no one replies",1,Delayed delivery,Shun Kang,FoodPanda
2156,2017-09-15 13:40:02,False,,The app is user friendly,5,Food Panda Phone App,Wesly souljah,FoodPanda
2157,2021-08-13 11:18:25,False,,"Am here so happy to buy with app 😁
Love it lot ❤️",5,Happy,Kandra Laz,FoodPanda
2158,2021-06-30 00:25:04,False,,"The preferred go-to apps for all your makan. 
Great AI, easy to use.",5,Awesome Foody Apps,MdRozli,FoodPanda
2159,2021-06-25 03:43:13,False,,Payment can’t go through a few times,1,Payment keep failing,Therock1994,FoodPanda
2160,2019-09-12 09:55:56,False,,Responsible service,5,Fast and hot,boonkeng beauty,FoodPanda
2161,2021-04-03 05:31:33,False,,"They missed out 1 of my items and yet I was asked to pay for the delivery charge.

This is totally unacceptable.",1,Missing items from Sunrise Japanese & Korean Food,annalin_2000,FoodPanda
2162,2021-03-26 13:36:01,False,,Since when did baygon stop their partnership with Foodpanda? Whole app is infested with bugs and glitches.,1,Bugs and glitches,Clarance (cranbook),FoodPanda
2163,2021-02-11 08:21:26,False,,I’ve deleted the apps. Waste of time and money keep waiting compare to grab. Just keep waiting and waiting,1,Waste of time,maximan lee,FoodPanda
2164,2020-12-30 04:01:19,False,,The app can’t find my address. I have to find the nearest location and then add a note to driver to inform my correct address.,1,GPS location,ahgftdl,FoodPanda
2165,2020-05-27 12:33:34,False,,"Waiting one hour already, happy happy cancel my order, this is very bad service.  Last time.",1,Service very bad,Henry cahi,FoodPanda
2166,2020-05-02 17:30:54,False,,Issues on app when ordering.,2,Issues on app,REFUND NOT FUNCTIONING,FoodPanda
2167,2020-03-06 05:32:24,False,,"Please have a request column especially with food allergies 
Remarks about no Coriander & spring onions 
Less oil less salty 
All so important to note",1,Please read Special Request column on no Coriander no Parsley thank you,Rae'ling,FoodPanda
2168,2019-10-06 06:06:59,False,,Driver is up to service and fast delivery !,4,Great service,Scorpiogal1979,FoodPanda
2169,2021-07-11 05:34:27,False,,Easy to use,5,Good,Keong92,FoodPanda
2170,2019-05-07 12:04:37,False,,Rubbish app always want people waiting .. say delivery already but waiting outside 10min haven’t see any people come delivery ... not the first time .. useless service,1,Bad app delivery,MxZai88,FoodPanda
2171,2019-05-04 06:19:18,False,,One of the worst food apps ever the rider spilt my drink all over my sandwich and tried to cover it up my wrapping the sandwich while it was soggy and after that he refused to replace my drink,1,Useless app,adibren,FoodPanda
2172,2019-04-27 06:01:55,False,,Kept asking for my Street when I have already wrote it down. Very annoying.,1,Does not recognise my address.,Jshns,FoodPanda
2173,2018-12-11 03:25:14,False,,"the foodpanda drivers never fails to spill my drink whenever i order my food with a drink. to add salt to the wound, the drivers who spilled my drink didn’t even apologise or feel apologetic like it was my fault??? i ordered the drink to drink it right, then when it arrives i would only get half of that drink without compensation. therefore, because of this nice drivers, i avoid buying drinks in future at all costs.",1,complain,Lolkakadd,FoodPanda
2174,2018-11-11 05:24:41,False,,The app show the waiting time will be 30 mins yet it keep on delay till more than 1 hour,1,Really very disappointed for the service,Kkpcpcc,FoodPanda
2175,2018-10-28 02:17:56,False,,You cannot search in the search bar and find the restaurants. The filter was required. Took me 10 mins to find “Carl’s Junior”,2,Poor CX,Sandpipper,FoodPanda
2176,2018-10-27 11:22:21,False,,Keep promoting phone number already registered when I’ve already logged in. Can’t change address input as well. Inconvenient!!!!!,1,Lousy app,Toyboy12,FoodPanda
2177,2018-10-20 23:53:40,False,,If I wasn’t constantly hungry and lazy to cook for myself I would never use this app. The app is buggy and the  customer support is non-existent. Download the app then throw your phone into the ocean.,1,Waste of time and energy.,kkkroo,FoodPanda
2178,2017-12-23 08:22:13,False,,"Actually EvErytime delivery oways got problem.. but the last was missing item. 
Instead of redelivering or compensation, they only offer a refund.",1,Customer services,Preciousam,FoodPanda
2179,2021-06-29 15:43:09,False,,Rider yoinked my food. Agent couldn’t contact the rider. Got refund though.,2,order was marked “delivered” when it wasn’t delivered at all,MrSeananno,FoodPanda
2180,2020-12-02 09:32:51,False,,app does not support ipad,5,Support to tap favourite restaurant,Quitant,FoodPanda
2181,2021-03-19 10:59:50,False,,But can u include a dark mode in the next update,3,Best app so far,Neymar JR 87,FoodPanda
2182,2020-03-14 05:20:38,False,,"It say free delivery but still charge us delivery fee ,why?",5,Free delivery,Gnosis_Lee,FoodPanda
2183,2020-05-02 07:41:10,False,,Waited for an hour and the food was not delivered although the remark stated delivered. Contacted foodpanda but nothing was done and my order got cancelled after waiting for so long. Absurd,1,Food was not delivered,SDLING90,FoodPanda
2184,2020-04-20 14:01:32,False,,"Whatever timing stated on app was never accurate, Not blaming the rider. It’s the company’s issues that they need to rectify.",2,Always late,Jassjeep,FoodPanda
2185,2019-11-02 23:46:47,False,,Really convenient,5,Good!,SmokedByWindowsPhone,FoodPanda
2186,2020-01-24 15:03:44,False,,App kept crashing. And they cancelled my order after making me wait for it for 1 hour. Urgh.,1,App crashes/unreliable delivery,Aniysh,FoodPanda
2187,2019-11-07 14:04:40,False,,"Good service, completely useless app that crashes on launch.",1,Keeps crashing,Non0Sum,FoodPanda
2188,2019-09-15 12:52:32,False,,Great service. Love it.,5,Thank You,aaina44,FoodPanda
2189,2019-10-05 10:33:23,False,,please look in your app performance very bad,3,Bad app issue,Squallyori,FoodPanda
2190,2019-10-03 11:14:09,False,,Most of the time I received my order late from 15-30mins,3,Late rider,wan 45,FoodPanda
2191,2018-08-22 02:07:52,False,,As said is free delivery for all restaurant! But still I’m paying for delivery 😂😂😂,5,Free delivery not true,Mskuala,FoodPanda
2192,2019-07-02 13:53:07,False,,App hung half way while waiting for order and could not get my orders showing.,2,App hung,Lareina Ng,FoodPanda
2193,2019-07-02 12:10:39,False,,"Everytime there will be some or the other fault with the app to order food...Customer service is worst...When I contacted ,they replied me after 15days!!!",1,Worst food delivery app!,Arjun2210,FoodPanda
2194,2019-05-21 03:57:31,False,,Lousy customer service! My food spilled due to lousy rider. Don’t order from this! They don’t care about your food one. Boycott this!,1,Worst customer service of all.,Ankhaaaaaaaaaaa,FoodPanda
2195,2019-02-24 08:15:05,False,,The worst APP in history！,1,Even if the attitude is not good! Time has been changed! Wait an hour to change 2 hours!,fxxk the Uber eat！,FoodPanda
2196,2018-11-10 14:20:36,False,,Ordered and waited for almost 30mins. The next message came said that my order was unable to be processed. Don’t bother to use this app. Waste of your time.,1,Not even worth a star,Hungry man is an angry man,FoodPanda
2197,2021-11-03 04:38:59,False,,They removed the HALAL filter from the food delivery page,3,Why?,Kukumaluuuuuu,FoodPanda
2198,2021-11-16 09:55:38,False,,Submit a few time with error,1,Payment error,Chicken rice 8787,FoodPanda
2199,2021-07-02 04:43:37,False,,"While I was using panda mart, the application crashed. Not once but twice in a span of 15 mins",2,App crashes,karuthu kannaiyiram,FoodPanda
2200,2017-06-22 11:01:08,False,,Speedy delivery with warm food arriving at doorstep without spillage. Thank you Foodpanda!,5,Food app on the go,CookiesTomato,FoodPanda
2201,2021-03-13 12:49:12,False,,"My App is not working since one week «  unexpected error » no reason, no support at all !!
Click on Help Center -> nothing happens !!!",1,Not working !,BPsing,FoodPanda
2202,2021-01-03 11:59:02,False,,"Orders are always late. Never trust the timing they give you, it will always be a lot longer than that.",1,Orders are always late,7075_aluminium,FoodPanda
2203,2020-09-21 11:49:14,False,,Food is nice but the portion of the rice is small.,4,Should give more rice.,BettyNgBC,FoodPanda
2204,2020-09-03 16:41:42,False,,Updated to the newest version and the chat with rider cant be accessed. Tapped the icon but the chat isnt popping up.,2,Chat with rider not working,ordinancez,FoodPanda
2205,2020-07-03 03:47:02,False,,"It would be great if we can bookmark restaurants, so that we can KIV for future orders.",3,Enable bookmarking,Jkl12345678910,FoodPanda
2206,2020-05-10 04:51:48,False,,"Why enable user set password with symbol, but when login the symbol not available! Then how to login?? Particular in “()” symbol, please rectify!",1,Can’t key in password correctly!,Terrycbk,FoodPanda
2207,2020-04-15 04:15:10,False,,"my order came but it was short of 1 and was told to contact foodpanda’s help centre. after reaching help centre, i was disconnected twice because they did not want to entertain my problems and was never heard again after i got disconnected the second time. so basically they cheated my money bc it came one order short",1,cheated,AfeeqCR7,FoodPanda
2208,2020-03-01 08:49:36,False,,The app keeps crashing I can’t even order food right,1,Nowadays I keep getting kicked out of the app while I’m ordering,Sad working Part-time student,FoodPanda
2209,2020-02-22 08:33:59,False,,Rider doesn't seem to check the order before picking up!,1,Missing item,Addy mfkskan,FoodPanda
2210,2019-03-09 10:59:33,False,,"This app have been strange 
Now I can’t login to my account even I have my correct password",1,Account problems,Foodpandaer,FoodPanda
2211,2019-01-19 12:59:19,False,,App is not user friendly,3,.,ek2dnthlvl,FoodPanda
2212,2018-11-12 02:37:05,False,,"The order was received. However, never reached to the restaurant. 
I kept waiting for 1.5 hours only to know that it's closed. 
The customer service is equally bad.",1,Worst service,Kraken4444,FoodPanda
2213,2018-11-11 13:24:26,False,,Seems they are short staffed cause dinner time food deliveries are always delayed. Waiting again today for over an hour. Time to shift to another app.,1,Late deliveries,SushmitaJha,FoodPanda
2214,2018-11-04 14:07:26,False,,"Expecting my order to arrive then waited for 45mins when order got canceled
 it says restaurant is closed. Hopeless. That was at 910pm when I placed my order n I ended up with no food n going hungry.",1,Lousy n hopeless app,The lin ing,FoodPanda
2215,2018-07-28 01:07:10,False,,"deliveries are frequently late for at least 30-40min for 4 out of 5 times. instructions are also ignored for 3 out of 5 times. disappointing and no longer enjoy ordering from foodpanda. 
app-wise> some menus can be clearer. 
service-wise> time to rework on punctuality and service standards or lose your customers to better providers.",1,frequently late and service stds differ,missydirt,FoodPanda
2216,2018-04-02 12:27:32,False,,Overall my orders have been successfully delivered to me but the app has been taking very Long to load and I would Leah’s have to refresh it,1,Lagging problem,Girlyiwkennrbdb,FoodPanda
2217,2021-10-04 04:34:19,False,,"Last time I order jinjaa chicken, the delivery fee was only $3, now delivery fee estimate $6.
I rather walk down to eat jinjaa chicken, save money and can exercise.",1,Delivery prices increase,trash talker 173,FoodPanda
2218,2021-08-06 09:40:41,False,,"Missing food orders! When contacted for help support, unable to get food to be re deliver and only offer voucher that is useless!!",1,Useless apps,Annie5626,FoodPanda
2219,2021-08-02 11:12:16,False,,Wanted to buy a pen and it costed $13 original price was $4 but included a delivery fee of $2 and a top up of $7 to MINIMUM ORDER not even including gst,1,Too expensive,jzjejesux,FoodPanda
2220,2020-12-10 10:04:09,False,,Lots of discounts with fast delivery,5,I love foodpanda,@nge1@,FoodPanda
2221,2021-06-20 04:04:23,False,,The delivery guy was click delivered but I didn’t received my food. And the help center didn’t help me.,1,Didn’t receive my order at all,haizll,FoodPanda
2222,2021-04-20 09:42:20,False,,"Vouchers are very poor to apply, plz do rich vouchers and give yours customers to eat more for a little money.",2,Vouchers,ridoyfin,FoodPanda
2223,2021-01-02 08:00:14,False,,"similar to grab food, way worse in many ways",2,Not the best app,trandan3002,FoodPanda
2224,2020-07-15 13:02:21,False,,I love burger king so much... different from Macdonald.....,5,Love it,matzack25,FoodPanda
2225,2020-10-31 02:54:37,False,,"I just wanted to order a burrito from Stuff’d and when I search it only returns Indian food, kebab => Indian, Burrito => Indian, Stuff’d => Indian.

I hope Stuff’d switches to Grab because they are losing business.",1,All Indian,Reggie Heros,FoodPanda
2226,2020-04-25 05:26:01,False,,Thanks,5,On time,selvinara,FoodPanda
2227,2020-06-14 07:04:25,False,,It says place order within next 15min to enjoy $10 discount for min order of $30. Not true.,1,Never honour the promo,adrian7653826,FoodPanda
2228,2020-06-09 12:20:25,False,,"App stuck emails error
With right details 
Try all ways and and same issue",1,Error,wusggaizixgfsfs,FoodPanda
2229,2020-05-05 03:44:20,False,,"The experience with food panda is so far so good, fast delivery!",4,Delivery,Gina Tan_88,FoodPanda
2230,2020-04-17 02:05:58,False,,Delivery as expected. Keep it up.,5,Delivery promptness,BeiJanPoodle,FoodPanda
2231,2020-03-02 07:09:22,False,,Awesome app for food/last min grocery,5,Yay,bubble tea live love,FoodPanda
2232,2020-03-29 13:24:41,False,,Can’t even load the app. It just crashes the moment I load the app,1,App keeps crashing,eddiel82,FoodPanda
2233,2020-03-20 03:40:45,False,,Orders always got cAncelled after 15-20mins of waiting time,3,Orders always got cancelled,crashlandingonyou,FoodPanda
2234,2020-02-24 03:10:32,False,,Excellent app and the features,5,Nirav,Nirav812,FoodPanda
2235,2020-02-28 08:38:27,False,,very reliable and quick,3,Nice,သခင္ႀကီးကိုလတ္,FoodPanda
2236,2019-10-27 09:34:26,False,,Do not offer if the voucher doesn’t work. This is cheating!!!! Poor service,3,Uob voucher,AT Clementi,FoodPanda
2237,2019-11-28 04:00:00,False,,"Out of 5 restraint that I order, the first 3 is having issue with checking out.",1,Please fix the bug,NazSlaught3r,FoodPanda
2238,2019-11-04 04:38:27,False,,horrible...stated that it was free delivery but in the end they still charged us for delivery fee. please do something about it,2,Scam,SHLSY0803,FoodPanda
2239,2019-07-24 09:04:00,False,,I am unable to update my mobile number,1,Unable to update my mobile number,vseth21,FoodPanda
2240,2018-12-02 12:35:39,False,,Food delivered early. Always nice. App very easy to use. Tq,5,Compliment,Mdm Effa,FoodPanda
2241,2019-06-19 08:47:26,False,,I was really Super disappointed with foodpanda. When I search 4Fingers in Google it says foodpanda deliver it but when I download the app and I search for 4Fingers it says ‘no criteria matches’.,1,4Fingers,strikar17,FoodPanda
2242,2018-09-25 09:14:36,False,,Punctuality spot on.,5,Satisfactory till date,onlyon3,FoodPanda
2243,2018-09-18 10:20:09,False,,They are late EVERYTIME. Just not worth it,5,Worst service ever,Notaxi,FoodPanda
2244,2018-09-07 10:03:46,False,,Food is hot when delivered. Good. Prompt service,5,Use FoodPanda,Raymond Teh,FoodPanda
2245,2018-09-09 11:46:12,False,,Apple Pay new card not updated,2,New card changed is not updated in Apple Pay,vindhiyan,FoodPanda
2246,2018-08-27 08:37:20,False,,Avid user of food panda. Never failed on me once. 👍🏼👍🏼,5,Great app,Bam L,FoodPanda
2247,2021-06-25 23:58:18,False,,Ordered 2 sets of MacDonald deluxe meals. ( no butter / syrup given for the pancakes ),5,Condiments,Opt2021,FoodPanda
2248,2018-08-15 21:07:54,False,,"Stop showing your adverts everywhere! It ‘s getting annoying. I used to use you but not now. Thanks to our adverts , I rather stick to your competitors!",1,Annoying adverts,Tieguanyincha,FoodPanda
2249,2018-08-09 01:57:00,False,,"When you order it shows 35 mins to delivery. 55 mins after ordering, it still show 28 mins to delivery. Very poor estimation. Will avoid using next time.",1,Poor estimation on delivery timing,Xjunction,FoodPanda
